153, 18, "1", "2", "3", "4", "5", "6", "7", "8", "9", "10", "11", "12", "13", "14", "15", "16", "17", "18", "crop"
0.2708,0.29709998,0.265,0.2904,0.25169998,-9999.0,0.2549,0.2582,0.2546,0.2426,0.26319999,0.5843,0.56009996,0.5464,0.5992,0.30269998,0.489,0.2661,1
0.37629998,0.4569,0.4324,0.5512,0.48259997,-9999.0,0.65709996,0.77889997,0.75299996,0.3069,0.3742,0.4317,0.2884,0.28599998,0.5279,0.2641,0.26119998,0.4351,1
0.274,0.2481,0.24229999,0.31149998,0.2483,0.4692,0.3193,0.5798,0.63589996,0.5344,0.616,0.46539998,0.41579998,0.471,0.50049996,0.43109998,0.4173,0.266,1
0.24039999,0.2516,0.24049999,0.23879999,0.23529999,-9999.0,0.2886,0.5577,0.5715,0.5058,0.4427,0.457,0.4438,0.3635,0.43789998,0.34379998,0.30699998,0.24669999,1
0.2341,0.19319999,0.2091,0.19,0.1856,-9999.0,0.24059999,0.4639,0.49809998,0.49519998,0.5263,0.5075,0.52669996,0.44869998,0.4723,0.32979998,0.3723,0.2135,1
0.2304,0.22369999,0.24419999,0.1819,0.2039,-9999.0,0.1936,0.2922,0.2945,0.42029998,0.3863,0.39299998,0.35599998,0.3188,0.3877,0.2856,0.3238,0.2496,1
0.33789998,0.4371,0.38239998,0.4818,0.4202,-9999.0,0.6006,0.6586,0.79899997,0.2525,0.2841,0.477,0.42049998,0.26639998,0.42249998,0.2926,0.3173,0.3813,1
0.2481,0.23789999,0.2519,0.2393,0.24569999,0.42139998,0.2529,0.5783,0.501,0.4438,0.51669997,0.3739,0.3354,0.347,0.4098,0.4606,0.338,0.2537,1
0.2543,0.2428,0.2321,0.2536,0.24409999,-9999.0,0.34649998,0.4333,0.4337,0.3682,0.4043,0.6143,0.5401,0.47169998,0.6278,0.31419998,0.389,0.22819999,1
0.2616,0.2421,0.2295,0.2289,0.2348,0.2791,0.235,0.491,0.32099998,0.5919,0.5743,0.5216,0.4545,0.4563,0.46339998,0.36339998,0.413,0.2419,1
0.2739,0.3191,0.339,0.3761,0.3202,0.41759998,0.27969998,0.4556,0.54899997,0.45209998,0.4502,0.2768,0.4279,0.3288,0.36679998,0.3064,0.31559998,0.3057,1
0.35779998,0.4219,0.3627,0.648,0.4603,0.6778,0.60749996,0.5972,0.71389997,0.2721,0.2881,0.3724,0.3243,0.31379998,0.28579998,0.39159998,0.2983,0.36319998,1
0.317,0.21499999,0.2408,0.2139,0.1995,-9999.0,0.1726,0.26929998,0.25,0.5282,0.28219998,0.7369,0.69549996,0.6425,0.64379996,0.36789998,0.50949997,0.36049998,1
0.2767,0.24669999,0.2784,0.3195,0.2359,0.44779998,0.2986,0.68299997,0.5462,0.72609997,0.7036,0.5786,0.5956,0.4622,0.5525,0.4236,0.438,0.2977,1
0.0316,0.17009999,0.175,0.17199999,0.1611,-9999.0,0.2059,0.54109997,0.3725,0.5384,0.5606,0.6103,0.5965,0.48979998,0.5754,0.37629998,0.4349,0.1889,1
0.2519,0.24669999,0.248,0.2969,0.2688,0.5341,0.3236,0.5697,0.5911,0.4222,0.45769998,0.48889998,0.4711,0.41939998,0.4493,0.40699998,0.41939998,0.2574,1
0.2803,0.28509998,0.2599,0.30179998,0.3087,0.46719998,0.32569999,0.5711,0.4876,0.4928,0.4213,0.32909998,0.3471,0.3599,0.3807,0.4076,0.34199998,0.2656,1
0.26999998,0.2523,0.2925,0.2289,0.2214,0.318,0.19829999,0.5646,0.4416,0.4493,0.5288,0.4386,0.4037,0.3468,0.39839998,0.3777,0.3583,0.2871,1
0.241,0.2086,0.2156,0.2355,0.24919999,-9999.0,0.24479999,0.3967,0.463,0.3992,0.39859998,0.5349,0.6734,0.4874,0.6482,0.4576,0.515,0.2315,1
0.37759998,0.4127,0.38619998,0.4173,0.40089998,0.4748,0.42029998,0.2566,0.3471,0.2435,0.2676,0.25059998,0.21779999,0.2417,0.2504,0.2435,0.24229999,0.37539998,1
0.051999997,0.2504,0.221,0.2083,0.20719999,-9999.0,0.2411,0.5801,0.4387,0.6082,0.5829,0.6471,0.6653,0.46719998,0.60569996,0.3974,0.41189998,0.188,1
0.2716,0.2497,0.26029998,0.23339999,0.23889999,-9999.0,0.2184,0.2077,0.22119999,0.2696,0.2502,0.5854,0.6331,0.5728,0.4613,0.35209998,0.45189998,0.2556,1
0.116,0.2003,0.2144,0.2082,0.20439999,0.334,0.219,0.4752,0.4581,0.5151,0.47529998,0.5068,0.4508,0.4209,0.5717,0.3795,0.3879,0.2102,1
0.28059998,0.3565,0.3371,0.36609998,0.21669999,-9999.0,0.3252,0.3214,0.38779998,0.2672,0.2128,0.2332,0.2552,0.2188,0.2653,0.23539999,0.23279999,0.3831,1
0.19919999,0.185,0.2003,0.1794,0.17629999,-9999.0,0.21599999,0.5239,0.4901,0.48979998,0.57699996,0.43429998,0.5045,0.4296,0.45499998,0.3372,0.3734,0.1955,1
0.2609,0.2945,0.26729998,0.39389998,0.3233,-9999.0,0.3195,0.299,0.3215,0.3757,0.3107,0.7578,0.7071,0.63159996,0.75229996,0.3038,0.40609998,0.2694,1
0.3453,0.29189998,0.2786,0.38439998,0.3188,-9999.0,0.5825,0.7105,0.8268,0.2992,0.4757,0.3936,0.2574,0.55189997,0.5678,0.58379996,0.5563,0.2572,1
0.058599997,0.22,0.19569999,0.1902,0.21669999,-9999.0,0.2236,0.5283,0.438,0.49899998,0.4809,0.55399996,0.494,0.4509,0.53389996,0.36879998,0.4071,0.21859999,1
0.015,0.19,0.1934,0.20099999,0.1832,-9999.0,0.2888,0.5078,0.52419996,0.59419996,0.5499,0.5015,0.5293,0.413,0.54609996,0.3247,0.363,0.2087,1
0.0458,0.2092,0.20989999,0.21239999,0.20889999,-9999.0,0.1871,0.18679999,0.1944,0.2215,0.249,0.2819,0.22309999,0.2323,0.2817,0.2122,0.2259,0.2135,1
0.25329998,0.2866,0.27809998,0.3111,0.2974,0.45319998,0.2969,0.459,0.50409997,0.4317,0.43919998,0.3435,0.3259,0.32259998,0.3363,0.3854,0.31149998,0.3249,1
0.34829998,0.4085,0.34489998,0.6347,0.48389998,0.7611,0.61179996,0.69619995,0.7442,0.2595,0.28039998,0.4071,0.2841,0.39519998,0.46809998,0.4163,0.34469998,0.3901,1
0.2412,0.2321,0.2513,0.2215,0.2259,-9999.0,0.2429,0.3814,0.3306,0.32889998,0.2954,0.6331,0.4998,0.5022,0.5291,0.4619,0.4851,0.2323,1
0.27179998,0.2438,0.2622,0.2582,0.24139999,0.39049998,0.27519998,0.5787,0.4651,0.5845,0.5746,0.51949996,0.52669996,0.4253,0.49789998,0.42119998,0.385,0.2606,1
0.24239999,0.2393,0.2581,0.247,0.22899999,0.3928,0.2703,0.5595,0.4104,0.5898,0.5591,0.51449996,0.5291,0.3487,0.41259998,0.30249998,0.3195,0.2402,1
0.0404,0.2296,0.2148,0.2262,0.2171,-9999.0,0.19389999,0.2077,0.1927,0.22109999,0.21519999,0.70019996,0.4605,0.6505,0.7819,0.45589998,0.6125,0.22649999,1
0.275,0.3015,0.309,0.3646,0.3126,0.52489996,0.41399997,0.51949996,0.5767,0.54429996,0.464,0.5038,0.4581,0.42319998,0.4874,0.43449998,0.3884,0.2795,1
0.26999998,0.2349,0.258,0.29189998,0.23519999,0.4603,0.3405,0.66359997,0.4834,0.6146,0.6247,0.5089,0.49069998,0.4798,0.49539998,0.4524,0.4206,0.2769,1
0.243,0.2085,0.20549999,0.20899999,0.2121,-9999.0,0.2004,0.22379999,0.23619999,0.21519999,0.242,0.61869997,0.3333,0.5475,0.5654,0.5239,0.5592,0.2136,1
0.2559,0.2427,0.25669998,0.2444,0.2373,0.36749998,0.2549,0.4373,0.4973,0.41439998,0.42909998,0.46179998,0.38939998,0.43789998,0.45889997,0.3911,0.4107,0.2714,1
0.4159,0.355,0.331,0.4446,0.42209998,-9999.0,0.6209,0.6236,0.7466,0.29029998,0.5715,0.574,0.3922,0.5488,0.62509996,0.4053,0.44419998,0.3144,1
0.28,0.2766,0.2668,0.3375,0.2828,0.61039996,0.4558,0.7082,0.6818,0.3935,0.41369998,0.44829997,0.33229998,0.3486,0.3496,0.3709,0.3466,0.2803,1
0.4062,0.43609998,0.3798,0.4037,0.5273,-9999.0,0.6777,0.44779998,0.6989,0.24139999,0.52099997,0.38639998,0.37539998,0.62479997,0.57379997,0.5017,0.576,0.387,61
0.2342,0.2462,0.22999999,0.3802,0.27449998,0.6687,0.3714,0.55189997,0.6805,0.2619,0.274,0.3326,0.26389998,0.29189998,0.2738,0.4565,0.294,0.2382,61
0.2794,0.20539999,0.20799999,0.21429999,0.21319999,-9999.0,0.191,0.2121,0.21599999,0.9001,0.59419996,0.9088,0.91459996,0.84529996,0.9077,0.4802,0.7633,0.21599999,61
0.236,0.2483,0.22549999,0.2232,0.2216,0.226,0.2129,0.2412,0.2411,0.2986,0.2507,0.4155,0.4468,0.28129998,0.2873,0.26549998,0.30069998,0.22019999,61
0.2716,0.2583,0.26389998,0.25419998,0.2575,-9999.0,0.2838,0.31059998,0.2918,0.3816,0.2701,0.79399997,0.7047,0.6044,0.7078,0.4755,0.5568,0.2633,61
0.26369998,0.24309999,0.2696,0.2487,0.2348,0.3126,0.235,0.51089996,0.464,0.3398,0.3892,0.68829995,0.4333,0.6249,0.48099998,0.3764,0.51379997,0.2807,61
0.2619,0.2562,0.2447,0.2829,0.24479999,0.41169998,0.2748,0.493,0.49809998,0.4601,0.519,0.44419998,0.4066,0.39069998,0.40359998,0.4104,0.34759998,0.2608,61
0.2744,0.2474,0.294,0.32119998,0.30949998,0.40989998,0.3168,0.39729998,0.3796,0.4249,0.42069998,0.6768,0.5435,0.5448,0.6451,0.4256,0.5129,0.33699998,61
0.2453,0.29999998,0.2391,0.32889998,0.32639998,0.3222,0.2312,0.3227,0.45459998,0.28039998,0.29369998,0.47399998,0.3366,0.34579998,0.3827,0.2776,0.30859998,0.27989998,61
0.29979998,0.32729998,0.2729,0.4544,0.35279998,0.587,0.58129996,0.63629997,0.6763,0.4775,0.4473,0.5409,0.4761,0.4644,0.53639996,0.38799998,0.4024,0.3132,61
0.2464,0.2321,0.2417,0.24139999,0.2197,0.3012,0.23609999,0.4526,0.37,0.45229998,0.4649,0.41979998,0.40359998,0.3229,0.347,0.3938,0.3134,0.2604,61
0.040799998,0.3577,0.3628,0.4141,0.3439,-9999.0,0.3055,0.40989998,0.35869998,0.2784,0.302,0.5492,0.5107,0.6022,0.5602,0.3682,0.39229998,0.3647,61
0.252,0.2393,0.22729999,0.2723,0.2496,0.3478,0.3199,0.3823,0.3838,0.4601,0.4129,0.666,0.6724,0.5227,0.6943,0.41419998,0.5679,0.2564,61
0.0506,0.2092,0.2584,0.2175,0.21509999,-9999.0,0.228,0.2482,0.2502,0.2908,0.2747,0.49519998,0.48889998,0.5078,0.5381,0.3296,0.3691,0.2497,61
0.25669998,0.2126,0.2218,0.22819999,0.2074,0.2479,0.233,0.2218,0.2624,0.38939998,0.2952,0.6238,0.6892,0.78889996,0.6411,0.627,0.6857,0.22039999,61
0.33409998,0.217,0.23519999,0.2656,0.2695,-9999.0,0.30519998,0.47,0.4407,0.348,0.4201,0.40289998,0.3716,0.2932,0.37359998,0.25779998,0.28869998,0.2601,61
0.014599999,0.3071,0.27109998,0.25169998,0.27899998,-9999.0,0.29479998,0.4833,0.52419996,0.405,0.47079998,0.39699998,0.472,0.369,0.5036,0.31649998,0.3171,0.2729,61
0.2741,0.22729999,0.24039999,0.23959999,0.235,-9999.0,0.2251,0.4599,0.3251,0.6552,0.45949998,0.7021,0.69449997,0.4605,0.62479997,0.3071,0.3484,0.2474,61
0.050899997,0.2245,0.2215,0.22379999,0.2253,-9999.0,0.24049999,0.5207,0.50299996,0.3543,0.4019,0.3891,0.3275,0.3275,0.32259998,0.3011,0.3048,0.248,61
0.26569998,0.2687,0.2481,0.27179998,0.26319999,0.2954,0.22739999,0.26029998,0.3364,0.35619998,0.239,0.5232,0.4865,0.41439998,0.4904,0.3403,0.3859,0.2807,61
0.3477,0.2333,0.2525,0.303,0.26119998,-9999.0,0.37629998,0.5025,0.6013,0.3241,0.37629998,0.42769998,0.3965,0.28779998,0.4414,0.2287,0.3042,0.2481,61
0.23349999,0.2346,0.22649999,0.27519998,0.2534,0.4204,0.32259998,0.5352,0.54969996,0.5675,0.5635,0.45119998,0.4473,0.38189998,0.46339998,0.3642,0.3454,0.2385,61
0.2546,0.2562,0.26639998,0.2499,0.2611,0.2775,0.2444,0.3287,0.3208,0.294,0.30539998,0.2879,0.2841,0.26639998,0.2616,0.27539998,0.24759999,0.2748,61
0.0197,0.41779998,0.3854,0.4208,0.3976,-9999.0,0.58629996,0.54859996,0.76229995,0.3381,0.4702,0.4694,0.3734,0.657,0.45099998,0.5282,0.6371,0.39609998,61
0.2445,0.21519999,0.2357,0.22379999,0.217,0.3215,0.22819999,0.56479996,0.3951,0.5768,0.5697,0.46019998,0.4328,0.3196,0.35639998,0.3384,0.30589998,0.2411,61
0.2532,0.24949999,0.2411,0.28869998,0.24319999,0.34669998,0.27019998,0.3168,0.39949998,0.7664,0.4154,0.7759,0.7696,0.7445,0.7539,0.3664,0.6035,0.2437,61
0.2857,0.3524,0.2938,0.4314,0.3683,-9999.0,0.5008,0.3161,0.4125,0.3123,0.32259998,0.5413,0.45979998,0.47439998,0.5948,0.2707,0.352,0.33499998,61
0.0209,0.2713,0.2789,0.3384,0.3283,-9999.0,0.3681,0.5161,0.5523,0.3559,0.3954,0.40399998,0.4827,0.5693,0.5955,0.3234,0.3742,0.2791,61
0.42499998,0.46289998,0.44599998,0.5351,0.4355,0.5239,0.5194,0.5754,0.6723,0.2764,0.295,0.29979998,0.2866,0.2784,0.3204,0.3083,0.25779998,0.4452,61
0.41419998,0.5581,0.5001,0.6459,0.5855,0.66639996,0.6209,0.5306,0.5679,0.2935,0.3038,0.2438,0.2537,0.3111,0.2801,0.2866,0.2731,0.47289997,61
0.2677,0.2462,0.2609,0.2374,0.23969999,0.3296,0.2365,0.49179998,0.4793,0.5083,0.5284,0.43109998,0.4021,0.4046,0.41689998,0.3626,0.3516,0.2875,61
0.2572,0.239,0.2181,0.24949999,0.2932,-9999.0,0.266,0.3552,0.26389998,0.7025,0.4971,0.8587,0.8032,0.6985,0.8285,0.5219,0.6387,0.2504,61
0.3755,0.2444,0.23799999,0.24689999,0.23699999,-9999.0,0.3563,0.36569998,0.32369998,0.3445,0.3023,0.6328,0.5642,0.5295,0.63629997,0.3392,0.4111,0.2552,61
0.12,0.27449998,0.24039999,0.2412,0.2525,-9999.0,0.2516,0.22309999,0.2126,0.281,0.2768,0.765,0.6818,0.79469997,0.7489,0.51379997,0.6468,0.2617,61
0.2356,0.2155,0.2149,0.213,0.2193,0.2366,0.20969999,0.2531,0.2399,0.21499999,0.2271,0.2537,0.25599998,0.27899998,0.27969998,0.2121,0.2306,0.23369999,61
0.23979999,0.2564,0.2268,0.2462,0.2384,0.2988,0.2523,0.26929998,0.3594,0.2683,0.3531,0.3742,0.3107,0.42279997,0.4109,0.3676,0.3451,0.2561,61
0.123799995,0.2604,0.2479,0.2583,0.247,-9999.0,0.2924,0.28939998,0.25689998,0.4412,0.34239998,0.4651,0.46359998,0.419,0.478,0.3023,0.4271,0.2615,61
0.22389999,0.2785,0.24329999,0.4062,0.3089,0.3829,0.3479,0.3825,0.42339998,0.47559997,0.3322,0.74369997,0.7331,0.67829996,0.6731,0.36859998,0.5434,0.29479998,61
0.2527,0.2021,0.2164,0.20019999,0.20179999,-9999.0,0.1806,0.2049,0.2166,0.2647,0.1898,0.6637,0.6918,0.573,0.59709996,0.4535,0.5652,0.22219999,61
0.1839,0.20109999,0.2026,0.214,0.1978,-9999.0,0.2286,0.2358,0.2749,0.26819998,0.22369999,0.62799996,0.4682,0.5154,0.4561,0.33449998,0.42999998,0.2112,61
0.2617,0.28849998,0.2728,0.3601,0.28149998,0.49879998,0.3575,0.6166,0.5372,0.5586,0.5563,0.53999996,0.4944,0.38329998,0.4349,0.4298,0.4095,0.28759998,61
0.33049998,0.2026,0.2005,0.2047,0.20289999,-9999.0,0.1927,0.2145,0.19749999,0.2218,0.2373,0.3884,0.3302,0.3225,0.32029998,0.2889,0.3057,0.3308,61
0.23189999,0.2402,0.2271,0.2507,0.25239998,0.3584,0.3029,0.4587,0.3798,0.396,0.36839998,0.6513,0.56979996,0.65059996,0.726,0.47869998,0.5747,0.2297,61
0.48619998,0.4705,0.42819998,0.6073,0.426,-9999.0,0.701,0.8086,0.8637,0.3439,0.35279998,0.403,0.31849998,0.2956,0.4087,0.28759998,0.23799999,0.4127,61
0.5189,0.39659998,0.3466,0.46859998,0.41169998,-9999.0,0.64779997,0.6495,0.6576,0.2647,0.2999,0.5252,0.5196,0.3831,0.57629997,0.26839998,0.28599998,0.3611,61
0.2934,0.28039998,0.2769,0.26569998,0.2687,0.32529998,0.2732,0.4141,0.3321,0.3814,0.41889998,0.5128,0.3967,0.48589998,0.5208,0.40919998,0.4227,0.31939998,61
0.38889998,0.30969998,0.259,0.29729998,0.3178,-9999.0,0.4224,0.3787,0.45139998,0.2767,0.3191,0.4385,0.4215,0.45099998,0.5258,0.4023,0.46629998,0.3258,61
0.21409999,0.2545,0.2401,0.24039999,0.2893,-9999.0,0.2339,0.2113,0.3148,0.2741,0.21239999,0.3186,0.3281,0.2764,0.3775,0.2537,0.2479,0.22829999,61
0.26369998,0.2408,0.235,0.23099999,0.2227,0.2252,0.2091,0.2252,0.2183,0.2683,0.2548,0.5699,0.54539996,0.5441,0.574,0.3761,0.44099998,0.23779999,61
0.2816,0.24409999,0.2729,0.2307,0.2295,0.3329,0.2436,0.5293,0.3994,0.58849996,0.5941,0.44869998,0.4452,0.42769998,0.4824,0.4297,0.41599998,0.2951,61
0.49839997,0.4624,0.4436,0.46679997,0.4894,-9999.0,0.6357,0.7019,0.692,0.2624,0.3486,0.25779998,0.29889998,0.2411,0.2695,0.2465,0.2347,0.5136,61
0.262,0.24039999,0.2574,0.3023,0.2478,0.4605,0.3278,0.57839996,0.54829997,0.4867,0.5026,0.426,0.3849,0.3539,0.4105,0.377,0.30629998,0.2616,61
0.3541,0.2199,0.23339999,0.22039999,0.2051,-9999.0,0.19999999,0.2916,0.2747,0.3786,0.2626,0.6673,0.47529998,0.7259,0.6889,0.60389996,0.65599996,0.24749999,61
0.27719998,0.3078,0.40219998,0.3258,0.37359998,0.3949,0.33449998,0.4691,0.4333,0.49049997,0.48389998,0.2471,0.4323,0.3538,0.37739998,0.35009998,0.32729998,0.3655,61
0.25779998,0.24669999,0.2518,0.2342,0.2263,0.258,0.22919999,0.4048,0.3516,0.461,0.4718,0.4215,0.4358,0.436,0.4615,0.5031,0.40969998,0.2713,61
0.26839998,0.38459998,0.3053,0.5604,0.4531,0.7216,0.6243,0.46789998,0.6875,0.391,0.29009998,0.43989998,0.3484,0.3242,0.3797,0.6584,0.4682,0.2618,61
0.25579998,0.26209998,0.2716,0.3852,0.2819,0.43449998,0.3547,0.4567,0.54359996,0.3516,0.3667,0.5254,0.3631,0.4272,0.43199998,0.3008,0.35999998,0.2481,61
0.2755,0.2778,0.2738,0.25869998,0.25599998,-9999.0,0.29099998,0.5607,0.49769998,0.5345,0.45749998,0.42859998,0.4693,0.355,0.3953,0.3612,0.3172,0.2749,61
0.3565,0.2165,0.2146,0.20719999,0.2052,-9999.0,0.2268,0.2091,0.21429999,0.22209999,0.2694,0.3477,0.4159,0.22729999,0.2692,0.2634,0.2216,0.2065,61
0.2479,0.18249999,0.1937,0.182,0.17719999,0.2846,0.205,0.48259997,0.37629998,0.4684,0.4526,0.5846,0.5137,0.4472,0.5714,0.3272,0.3432,0.2003,61
0.0991,0.26659998,0.2652,0.2649,0.273,-9999.0,0.3037,0.2854,0.296,0.3073,0.2505,0.6149,0.4781,0.4572,0.7143,0.3734,0.53209996,0.28939998,61
0.0336,0.3854,0.3477,0.4728,0.4044,-9999.0,0.6623,0.7697,0.7333,0.3576,0.6508,0.3734,0.4154,0.4317,0.4217,0.336,0.40899998,0.368,61
0.2586,0.2548,0.2409,0.2351,0.2392,0.273,0.2463,0.3797,0.28939998,0.55189997,0.5452,0.4468,0.40489998,0.3551,0.3762,0.3771,0.3435,0.2717,61
0.3022,0.3917,0.3446,0.38259998,0.3559,-9999.0,0.4671,0.34399998,0.6265,0.3417,0.33879998,0.5531,0.5938,0.5905,0.6475,0.4043,0.4369,0.3398,61
0.15879999,0.18789999,0.19739999,0.20369999,0.19319999,0.1876,0.17449999,0.2122,0.22219999,0.3197,0.2608,0.7241,0.7123,0.3951,0.4125,0.3295,0.3769,0.2016,61
0.37899998,0.43199998,0.4007,0.47309998,0.4969,0.6669,0.59419996,0.4721,0.64129996,0.2271,0.2437,0.2386,0.2174,0.2482,0.24599999,0.2523,0.22559999,0.36479998,61
0.22399999,0.236,0.24229999,0.219,0.2139,-9999.0,0.2174,0.2227,0.22829999,0.22649999,0.2916,0.7032,0.4466,0.6016,0.73829997,0.5079,0.67179996,0.235,61
0.241,0.2197,0.24579999,0.22049999,0.22,0.33449998,0.22199999,0.45709997,0.3883,0.48369998,0.518,0.5257,0.4904,0.422,0.4791,0.3735,0.4024,0.2583,61
0.074999996,0.23959999,0.228,0.2329,0.2234,-9999.0,0.25079998,0.2627,0.2636,0.3268,0.27089998,0.691,0.69159997,0.57839996,0.7127,0.3441,0.49089998,0.2384,61
0.2925,0.31559998,0.27789998,0.3883,0.32909998,0.4701,0.41009998,0.5729,0.51629996,0.5099,0.4989,0.5539,0.50409997,0.4572,0.5297,0.4006,0.391,0.3168,61
0.2215,0.269,0.2427,0.34329998,0.2916,0.565,0.3455,0.68979996,0.6706,0.3929,0.4513,0.4639,0.39609998,0.4718,0.45299998,0.24479999,0.31649998,0.2694,61
0.2548,0.281,0.2357,0.264,0.2676,-9999.0,0.26999998,0.4349,0.43649998,0.5814,0.5376,0.5934,0.47059998,0.5142,0.567,0.377,0.4132,0.2584,61
0.030599998,0.2068,0.20179999,0.2021,0.1889,-9999.0,0.23609999,0.44669998,0.37669998,0.4411,0.48839998,0.4445,0.4093,0.3349,0.45279998,0.30269998,0.3128,0.2056,61
0.4332,0.35009998,0.3396,0.37849998,0.3121,-9999.0,0.343,0.2837,0.4127,0.2252,0.243,0.4579,0.2403,0.2447,0.3093,0.28849998,0.29549998,0.3348,61
0.0698,0.228,0.2356,0.20369999,0.2051,-9999.0,0.2034,0.29549998,0.3321,0.3818,0.3064,0.6228,0.59349996,0.57199997,0.6084,0.3919,0.46019998,0.242,61
0.2825,0.2681,0.2723,0.3217,0.2712,0.53069997,0.4181,0.6469,0.63019997,0.598,0.5882,0.59529996,0.49539998,0.42,0.5183,0.45499998,0.4019,0.271,61
0.0296,0.2226,0.23969999,0.20899999,0.2131,-9999.0,0.2593,0.4148,0.3637,0.4502,0.4105,0.4511,0.45549998,0.5155,0.5003,0.39519998,0.4019,0.2509,61
0.2962,0.31919998,0.2759,0.49269998,0.36659998,-9999.0,0.5047,0.5621,0.6538,0.3178,0.39029998,0.5009,0.3674,0.53319997,0.4376,0.4824,0.449,0.2934,61
0.0429,0.2297,0.22039999,0.20789999,0.19299999,-9999.0,0.2738,0.4046,0.44619998,0.4908,0.5003,0.5318,0.64379996,0.4743,0.53499997,0.3315,0.35729998,0.2235,61
0.28689998,0.3005,0.2855,0.27109998,0.2871,0.4366,0.31669998,0.61259997,0.5491,0.4653,0.4644,0.42859998,0.43359998,0.36749998,0.4516,0.3788,0.3418,0.2593,61
